origin_district,origin_pcode,destination_district,destination_pcode,same_district,centroid_haversine_km,effective_distance_km,distance_1km_floor_km,distance_disk_proxy_km,destination_population_2022,origin_population_2022,intervening_population_2022,radiation_score_adapted,gravity_fixed_score_pop_over_d2,log_effective_distance_km,log_destination_population_2022
Satkhira,BD4087,Chattogram,BD2015,False,277.38848009603004,277.38848009603004,277.38848009603004,277.38848009603004,9169465,2196582,101246478,0.0017290333179991897,119.17005925554366,5.625418978885862,16.031389500109725
Satkhira,BD4087,Chuadanga,BD4018,False,139.49916089619953,139.49916089619953,139.49916089619953,139.49916089619953,1234054,2196582,19592883,0.005403352664459065,63.414850580208565,4.938058586162323,14.025815242619684
Satkhira,BD4087,Cox's Bazar,BD2022,False,318.0248362017254,318.0248362017254,318.0248362017254,318.0248362017254,2823268,2196582,128039314,0.0003578689618118202,27.91451139258727,5.762129480993719,14.853405637196515
Satkhira,BD4087,Cumilla,BD2019,False,226.96354325099816,226.96354325099816,226.96354325099816,226.96354325099816,6212216,2196582,66350753,0.002662788723017582,120.59639959301334,5.424789402164943,15.642028234056378
Satkhira,BD4087,Dhaka,BD3026,False,193.3493374496632,193.3493374496632,193.3493374496632,193.3493374496632,14734701,2196582,39585802,0.013706159384144061,394.14493595520327,5.264498591358339,16.50571588212586
Satkhira,BD4087,Dinajpur,BD5527,False,362.86443704290974,362.86443704290974,362.86443704290974,362.86443704290974,3315236,2196582,141932742,0.00034267369433130663,25.178255497408273,5.894029312841984,15.014039370621646
Satkhira,BD4087,Faridpur,BD3029,False,141.56979732032832,141.56979732032832,141.56979732032832,141.56979732032832,2162879,2196582,22119964,0.0073785191338271005,107.9172831645067,4.95279286274845,14.586950762547518
Satkhira,BD4087,Feni,BD2030,False,243.33890039421505,243.33890039421505,243.33890039421505,243.33890039421505,1648896,2196582,88136742,0.0004359019446612593,27.846472117598392,5.494455123545013,14.315616531026453
Satkhira,BD4087,Gaibandha,BD5532,False,326.46376246061004,326.46376246061004,326.46376246061004,326.46376246061004,2562233,2196582,133869054,0.0002983781641451001,24.040785708226334,5.788318954687382,14.756389701878161
Satkhira,BD4087,Gazipur,BD3033,False,232.9866086805249,232.9866086805249,232.9866086805249,232.9866086805249,5263450,2196582,75920675,0.0017750286359143623,96.96356664660668,5.450980978439895,15.476297263245858
Satkhira,BD4087,Gopalganj,BD3035,False,112.19461270849042,112.19461270849042,112.19461270849042,112.19461270849042,1295057,2196582,10961162,0.014959009870526778,102.88329770477527,4.7202349768599925,14.07406526759114
Satkhira,BD4087,Habiganj,BD6036,False,321.8032435254572,321.8032435254572,321.8032435254572,321.8032435254572,2358886,2196582,130862582,0.0002875630141272718,22.77855228553504,5.773940313828361,14.673700031660417
Satkhira,BD4087,Jamalpur,BD4539,False,297.013040774492,297.013040774492,297.013040774492,297.013040774492,2499738,2196582,122367173,0.0003469200745153246,28.336320509325027,5.69377604617038,14.731696484346525
Satkhira,BD4087,Jashore,BD4041,False,78.77076325789562,78.77076325789562,78.77076325789562,78.77076325789562,3076144,2196582,4226461,0.11074568543722144,495.76578910262157,4.366541903371165,14.939187422556142
Satkhira,BD4087,Jhalokati,BD1042,False,109.67543947530886,109.67543947530886,109.67543947530886,109.67543947530886,661160,2196582,10300002,0.008832451192300575,54.965198961219684,4.697525454113398,13.40175114703129
Satkhira,BD4087,Jhenaidah,BD4044,False,123.19324635696336,123.19324635696336,123.19324635696336,123.19324635696336,2005849,2196582,13289334,0.016265788595094262,132.1674274142604,4.813754231065687,14.511577970493308
Satkhira,BD4087,Joypurhat,BD5038,False,301.4469902436609,301.4469902436609,301.4469902436609,301.4469902436609,956431,2196582,124866911,0.00012915246796454567,10.525233514927832,5.708594180621716,13.770963927257238
Satkhira,BD4087,Khagrachhari,BD2046,False,301.4672220079715,301.4672220079715,301.4672220079715,301.4672220079715,714119,2196582,125823342,9.518029241329735e-05,7.85760856531333,5.708661293865714,13.478804894101042
Satkhira,BD4087,Khulna,BD4047,False,33.466523808047036,33.466523808047036,33.466523808047036,33.466523808047036,2613385,2196582,0,0.5433270124306466,2333.3623478341715,3.510545649896555,14.776156873871212
Satkhira,BD4087,Kishoreganj,BD3048,False,288.3048096900111,288.3048096900111,288.3048096900111,288.3048096900111,3267626,2196582,113200542,0.0005241590029641535,39.312310356503254,5.66401828743968,14.999574285328466
Satkhira,BD4087,Kurigram,BD5549,False,383.36469797996995,383.36469797996995,383.36469797996995,383.36469797996995,2329160,2196582,150541039,0.00021601402545341267,15.848022754642784,5.948986750159358,14.66101824551926
Satkhira,BD4087,Kushtia,BD4050,False,171.7223537582767,171.7223537582767,171.7223537582767,171.7223537582767,2149692,2196582,29405097,0.004427128058774146,72.89916854953333,5.145878950217211,14.580835134027797
Satkhira,BD4087,Lakshmipur,BD2051,False,185.30507660149684,185.30507660149684,185.30507660149684,185.30507660149684,1937948,2196582,34738230,0.0029648878495332318,56.43746325660054,5.222003529578185,14.477140239287523
Satkhira,BD4087,Lalmonirhat,BD5552,False,409.41787034976716,409.41787034976716,409.41787034976716,409.41787034976716,1428406,2196582,160353785,0.00011771274827749246,8.521539785026155,6.014736322371687,14.172069695197669
Satkhira,BD4087,Madaripur,BD3054,False,140.53450807828082,140.53450807828082,140.53450807828082,140.53450807828082,1293027,2196582,20826937,0.005073193461669599,65.46989402534798,4.945453067714908,14.07249653920651
Satkhira,BD4087,Magura,BD4055,False,121.83021782888305,121.83021782888305,121.83021782888305,121.83021782888305,1033115,2196582,12256219,0.010139281145627944,69.60470958220725,4.802628418338805,13.848089068139739
